"tool","precision","recall","f_measure","overlap","counter_tool","counter_txtwerk","dpa_id"
"aylien",0.2727272727272727,0.08108108108108109,0.125,3,11,37,"urn:newsml:dpa.com:20090101:170507-99-354874/5"
"aylien",0.2857142857142857,0.1,0.14814814814814817,2,7,20,"urn:newsml:dpa.com:20090101:170508-99-359371/3"
"aylien",0.5,0.1,0.16666666666666669,1,2,10,"urn:newsml:dpa.com:20090101:170508-99-363819/3"
"aylien",0.4,0.13333333333333333,0.2,2,5,15,"urn:newsml:dpa.com:20090101:170508-99-364486/3"
"aylien",0.5714285714285714,0.16666666666666666,0.25806451612903225,4,7,24,"urn:newsml:dpa.com:20090101:170508-99-368008/2"
"aylien",1,1,1,1,1,1,"urn:newsml:dpa.com:20090101:170509-99-372903/2"
"aylien",0.125,0.08333333333333333,0.1,1,8,12,"urn:newsml:dpa.com:20090101:170509-99-375750/4"
"aylien",0.1111111111111111,0.038461538461538464,0.05714285714285715,1,9,26,"urn:newsml:dpa.com:20090101:170509-99-378335/12"
"aylien",0.25,0.06976744186046512,0.10909090909090909,3,12,43,"urn:newsml:dpa.com:20090101:170510-99-391388/6"
"aylien",0.42857142857142855,0.10909090909090909,0.17391304347826086,6,14,55,"urn:newsml:dpa.com:20090101:170510-99-400736/2"
"aylien",0.3333333333333333,0.08333333333333333,0.13333333333333333,1,3,12,"urn:newsml:dpa.com:20090101:170511-99-405430/2"
"aylien",0.2,0.05263157894736842,0.08333333333333333,2,10,38,"urn:newsml:dpa.com:20090101:170511-99-411725/6"
"aylien",0.5,0.1111111111111111,0.1818181818181818,2,4,18,"urn:newsml:dpa.com:20090101:170512-90-017217/4"
"aylien",0.2857142857142857,0.1111111111111111,0.16,2,7,18,"urn:newsml:dpa.com:20090101:170512-99-418490/2"
"aylien",0.2,0.05555555555555555,0.08695652173913045,1,5,18,"urn:newsml:dpa.com:20090101:170513-99-437194/1"
"aylien",0.07142857142857142,0.03571428571428571,0.047619047619047616,1,14,28,"urn:newsml:dpa.com:20090101:170513-99-439144/5"
"aylien",0.16666666666666666,0.08695652173913043,0.11428571428571427,2,12,23,"urn:newsml:dpa.com:20090101:170514-99-450464/11"
"aylien",0.25,0.06060606060606061,0.0975609756097561,8,32,132,"urn:newsml:dpa.com:20090101:170515-99-462806/6"
"aylien",0.3333333333333333,0.058823529411764705,0.1,2,6,34,"urn:newsml:dpa.com:20090101:170517-99-484787/21"
"aylien",0.3333333333333333,0.05,0.08695652173913045,1,3,20,"urn:newsml:dpa.com:20090101:170517-99-493374/8"
"aylien",0.4,0.09523809523809523,0.15384615384615385,2,5,21,"urn:newsml:dpa.com:20090101:170518-99-498957/12"
"aylien",0.13636363636363635,0.041666666666666664,0.06382978723404255,3,22,72,"urn:newsml:dpa.com:20090101:170518-99-507160/1"
"aylien",0.16666666666666666,0.08333333333333333,0.1111111111111111,1,6,12,"urn:newsml:dpa.com:20090101:170519-99-514139/3"
"aylien",0.4,0.2,0.26666666666666666,4,10,20,"urn:newsml:dpa.com:20090101:170519-99-515671/4"
"aylien",0.25,0.1,0.14285714285714288,2,8,20,"urn:newsml:dpa.com:20090101:170519-99-518190/14"
"aylien",0.3,0.15,0.2,3,10,20,"urn:newsml:dpa.com:20090101:170519-99-520411/7"
"aylien",0.3333333333333333,0.16666666666666666,0.2222222222222222,1,3,6,"urn:newsml:dpa.com:20090101:170519-99-521593/2"
"aylien",0.5,0.25,0.3333333333333333,3,6,12,"urn:newsml:dpa.com:20090101:170520-99-529303/3"
"aylien",0.2,0.05555555555555555,0.08695652173913045,2,10,36,"urn:newsml:dpa.com:20090101:170520-99-529692/2"
"aylien",0.16666666666666666,0.022727272727272728,0.04,1,6,44,"urn:newsml:dpa.com:20090101:170522-99-551898/12"
"aylien",0.07692307692307693,0.029411764705882353,0.0425531914893617,1,13,34,"urn:newsml:dpa.com:20090101:170522-99-556187/5"
"aylien",0.23076923076923078,0.05357142857142857,0.08695652173913043,3,13,56,"urn:newsml:dpa.com:20090101:170523-99-567571/3"
"aylien",0.4,0.1,0.16000000000000003,4,10,40,"urn:newsml:dpa.com:20090101:170523-99-569260/2"
"aylien",0.3333333333333333,0.2,0.25,3,9,15,"urn:newsml:dpa.com:20090101:170524-99-577707/2"
"aylien",0.1875,0.041666666666666664,0.06818181818181819,3,16,72,"urn:newsml:dpa.com:20090101:170525-99-598718/4"
"aylien",0.5,0.2727272727272727,0.3529411764705882,3,6,11,"urn:newsml:dpa.com:20090101:170526-99-604256/2"
"aylien",0.1111111111111111,0.02857142857142857,0.04545454545454545,1,9,35,"urn:newsml:dpa.com:20090101:170526-99-610102/3"
"aylien",0.5555555555555556,0.35714285714285715,0.43478260869565216,5,9,14,"urn:newsml:dpa.com:20090101:170526-99-612770/2"
"aylien",0.6666666666666666,0.2222222222222222,0.3333333333333333,4,6,18,"urn:newsml:dpa.com:20090101:170526-99-612882/2"
"aylien",0.25,0.10526315789473684,0.14814814814814814,2,8,19,"urn:newsml:dpa.com:20090101:170527-99-618317/2"
"aylien",1,0.11764705882352941,0.21052631578947367,2,2,17,"urn:newsml:dpa.com:20090101:170527-99-619249/2"
"aylien",0.1875,0.07142857142857142,0.10344827586206898,3,16,42,"urn:newsml:dpa.com:20090101:170528-99-626865/2"
"aylien",0.25,0.0975609756097561,0.14035087719298248,4,16,41,"urn:newsml:dpa.com:20090101:170528-99-627876/3"
"aylien",0.3333333333333333,0.05263157894736842,0.09090909090909091,1,3,19,"urn:newsml:dpa.com:20090101:170529-99-635596/14"
"aylien",0.1875,0.06818181818181818,0.09999999999999999,3,16,44,"urn:newsml:dpa.com:20090101:170529-99-636063/3"
"aylien",0.2857142857142857,0.18181818181818182,0.2222222222222222,2,7,11,"urn:newsml:dpa.com:20090101:170530-99-656619/2"
"aylien",0.16666666666666666,0.04,0.06451612903225806,1,6,25,"urn:newsml:dpa.com:20090101:170530-99-659063/4"
"aylien",0.5,0.2,0.28571428571428575,3,6,15,"urn:newsml:dpa.com:20090101:170531-99-666630/3"
"aylien",0.16666666666666666,0.07142857142857142,0.1,1,6,14,"urn:newsml:dpa.com:20090101:170531-99-671441/7"
"aylien",0.16666666666666666,0.058823529411764705,0.08695652173913045,1,6,17,"urn:newsml:dpa.com:20090101:170601-99-681552/2"
"aylien",0.1875,0.06382978723404255,0.09523809523809525,3,16,47,"urn:newsml:dpa.com:20090101:170601-99-683616/7"
"aylien",0.75,0.2,0.31578947368421056,3,4,15,"urn:newsml:dpa.com:20090101:170601-99-686072/1"
"aylien",0.25,0.06666666666666667,0.10526315789473685,1,4,15,"urn:newsml:dpa.com:20090101:170601-99-686825/4"
"aylien",0.25,0.05555555555555555,0.0909090909090909,1,4,18,"urn:newsml:dpa.com:20090101:170601-99-686948/3"
"aylien",0.5,0.1,0.16666666666666669,1,2,10,"urn:newsml:dpa.com:20090101:170602-99-698230/2"
"aylien",0.6,0.1875,0.2857142857142857,3,5,16,"urn:newsml:dpa.com:20090101:170603-99-708352/3"
"aylien",0.4,0.13333333333333333,0.2,2,5,15,"urn:newsml:dpa.com:20090101:170604-99-720408/5"
"aylien",0.25,0.07142857142857142,0.11111111111111112,1,4,14,"urn:newsml:dpa.com:20090101:170605-99-724036/2"
"aylien",0.23076923076923078,0.07142857142857142,0.10909090909090909,9,39,126,"urn:newsml:dpa.com:20090101:170605-99-724867/2"
"aylien",0.3333333333333333,0.125,0.18181818181818182,1,3,8,"urn:newsml:dpa.com:20090101:170605-99-725176/3"
"aylien",0.16666666666666666,0.05555555555555555,0.08333333333333333,2,12,36,"urn:newsml:dpa.com:20090101:170605-99-727808/5"
"aylien",0.2,0.14285714285714285,0.16666666666666666,1,5,7,"urn:newsml:dpa.com:20090101:170605-99-728589/2"
"dandelion",0.5714285714285714,0.3076923076923077,0.4,4,7,13,"urn:newsml:dpa.com:20090101:170216-99-318704/11"
"dandelion",0.8571428571428571,0.6,0.7058823529411764,6,7,10,"urn:newsml:dpa.com:20090101:170220-99-361784/2"
"dandelion",0.4647887323943662,0.7674418604651163,0.5789473684210527,33,71,43,"urn:newsml:dpa.com:20090101:170221-99-370286/3"
"dandelion",0.6296296296296297,0.6296296296296297,0.6296296296296297,17,27,27,"urn:newsml:dpa.com:20090101:170221-99-372882/9"
"dandelion",0.4457831325301205,0.8409090909090909,0.5826771653543307,37,83,44,"urn:newsml:dpa.com:20090101:170221-99-377310/4"
"dandelion",0.2857142857142857,0.26666666666666666,0.2758620689655172,4,14,15,"urn:newsml:dpa.com:20090101:170221-99-379969/2"
"dandelion",0.9230769230769231,0.8571428571428571,0.888888888888889,12,13,14,"urn:newsml:dpa.com:20090101:170222-99-389788/2"
"dandelion",0.6363636363636364,0.5,0.56,7,11,14,"urn:newsml:dpa.com:20090101:170223-99-399051/2"
"dandelion",0.7241379310344828,0.9130434782608695,0.8076923076923076,21,29,23,"urn:newsml:dpa.com:20090101:170223-99-401922/5"
"dandelion",0.6842105263157895,0.65,0.6666666666666667,13,19,20,"urn:newsml:dpa.com:20090101:170223-99-408779/10"
"dandelion",0.6,0.6585365853658537,0.627906976744186,27,45,41,"urn:newsml:dpa.com:20090101:170224-99-421725/2"
"dandelion",0.3333333333333333,0.2857142857142857,0.30769230769230765,2,6,7,"urn:newsml:dpa.com:20090101:170224-99-422249/4"
"dandelion",0.35294117647058826,0.46153846153846156,0.4000000000000001,6,17,13,"urn:newsml:dpa.com:20090101:170224-99-422406/2"
"dandelion",0.3333333333333333,0.6666666666666666,0.4444444444444444,2,6,3,"urn:newsml:dpa.com:20090101:170224-99-424234/1"
"dandelion",0.8571428571428571,1,0.923076923076923,6,7,6,"urn:newsml:dpa.com:20090101:170226-99-439868/2"
"dandelion",0.5,0.625,0.5555555555555556,5,10,8,"urn:newsml:dpa.com:20090101:170226-99-440162/2"
"dandelion",0.49504950495049505,0.684931506849315,0.5747126436781609,50,101,73,"urn:newsml:dpa.com:20090101:170226-99-440228/2"
"dandelion",0.7333333333333333,0.7857142857142857,0.7586206896551724,11,15,14,"urn:newsml:dpa.com:20090101:170226-99-442102/2"
"dandelion",0.4868421052631579,0.6727272727272727,0.5648854961832062,37,76,55,"urn:newsml:dpa.com:20090101:170227-99-451895/7"
"dandelion",0.5555555555555556,0.6818181818181818,0.6122448979591836,15,27,22,"urn:newsml:dpa.com:20090101:170227-99-452755/2"
"dandelion",0.5405405405405406,0.7142857142857143,0.6153846153846154,20,37,28,"urn:newsml:dpa.com:20090101:170227-99-452852/5"
"dandelion",0.7142857142857143,0.45454545454545453,0.5555555555555556,5,7,11,"urn:newsml:dpa.com:20090101:170227-99-453134/6"
"dandelion",0.5142857142857142,0.75,0.6101694915254237,18,35,24,"urn:newsml:dpa.com:20090101:170227-99-459704/6"
"dandelion",0.6666666666666666,0.6,0.631578947368421,6,9,10,"urn:newsml:dpa.com:20090101:170227-99-460140/2"
"dandelion",0.47058823529411764,0.6486486486486487,0.5454545454545454,24,51,37,"urn:newsml:dpa.com:20090101:170228-99-467319/8"
"dandelion",0.64,0.64,0.64,16,25,25,"urn:newsml:dpa.com:20090101:170228-99-467750/3"
"dandelion",0.7714285714285715,0.48214285714285715,0.5934065934065934,27,35,56,"urn:newsml:dpa.com:20090101:170228-99-467910/4"
"dandelion",1,0.8333333333333334,0.9090909090909091,5,5,6,"urn:newsml:dpa.com:20090101:170228-99-468562/3"
"dandelion",0.6363636363636364,0.6363636363636364,0.6363636363636364,7,11,11,"urn:newsml:dpa.com:20090101:170228-99-470222/2"
"dandelion",0.6363636363636364,0.7777777777777778,0.7000000000000001,7,11,9,"urn:newsml:dpa.com:20090101:170228-99-470344/6"
"dandelion",0.47058823529411764,0.5333333333333333,0.5,8,17,15,"urn:newsml:dpa.com:20090101:170228-99-470631/12"
"dandelion",0.42857142857142855,0.6923076923076923,0.5294117647058824,9,21,13,"urn:newsml:dpa.com:20090101:170228-99-470708/4"
"dandelion",0.7777777777777778,0.4375,0.56,7,9,16,"urn:newsml:dpa.com:20090101:170228-99-470921/2"
"dandelion",0.6153846153846154,0.7407407407407407,0.6722689075630253,40,65,54,"urn:newsml:dpa.com:20090101:170228-99-472936/11"
"dandelion",0.47619047619047616,0.5555555555555556,0.5128205128205129,10,21,18,"urn:newsml:dpa.com:20090101:170301-99-476037/6"
"dandelion",0.7142857142857143,0.7407407407407407,0.7272727272727273,20,28,27,"urn:newsml:dpa.com:20090101:170301-99-477950/3"
"dandelion",0.9,0.6428571428571429,0.75,9,10,14,"urn:newsml:dpa.com:20090101:170301-99-483393/3"
"dandelion",0.6,0.6,0.6,6,10,10,"urn:newsml:dpa.com:20090101:170301-99-487429/4"
"dandelion",0.5,0.625,0.5555555555555556,5,10,8,"urn:newsml:dpa.com:20090101:170301-99-487648/2"
"dandelion",0.45652173913043476,0.7,0.5526315789473684,21,46,30,"urn:newsml:dpa.com:20090101:170302-99-496162/11"
"dandelion",0.875,0.7777777777777778,0.823529411764706,7,8,9,"urn:newsml:dpa.com:20090101:170302-99-496210/12"
"dandelion",0.6153846153846154,0.5581395348837209,0.5853658536585366,24,39,43,"urn:newsml:dpa.com:20090101:170302-99-500593/12"
"dandelion",0.7272727272727273,0.6153846153846154,0.6666666666666667,8,11,13,"urn:newsml:dpa.com:20090101:170302-99-506205/2"
"dandelion",0.8181818181818182,0.8181818181818182,0.8181818181818182,9,11,11,"urn:newsml:dpa.com:20090101:170303-99-511349/10"
"dandelion",0.3333333333333333,0.3076923076923077,0.32,4,12,13,"urn:newsml:dpa.com:20090101:170303-99-512566/2"
"dandelion",0.5535714285714286,0.7560975609756098,0.6391752577319588,31,56,41,"urn:newsml:dpa.com:20090101:170303-99-520466/6"
"dandelion",0.9375,0.8333333333333334,0.8823529411764706,15,16,18,"urn:newsml:dpa.com:20090101:170304-99-530297/3"
"dandelion",0.5,0.5714285714285714,0.5333333333333333,8,16,14,"urn:newsml:dpa.com:20090101:170304-99-530891/2"
"dandelion",0.8461538461538461,0.8461538461538461,0.8461538461538461,11,13,13,"urn:newsml:dpa.com:20090101:170305-99-539444/6"
"dandelion",0.6842105263157895,1,0.8125000000000001,13,19,13,"urn:newsml:dpa.com:20090101:170306-99-551536/2"
"dandelion",0.18181818181818182,0.2857142857142857,0.2222222222222222,2,11,7,"urn:newsml:dpa.com:20090101:170306-99-551801/3"
"dandelion",0.5882352941176471,0.6666666666666666,0.625,10,17,15,"urn:newsml:dpa.com:20090101:170306-99-552708/3"
"dandelion",0.6666666666666666,1,0.8,10,15,10,"urn:newsml:dpa.com:20090101:170306-99-553129/5"
"dandelion",0.4,0.5,0.4444444444444445,6,15,12,"urn:newsml:dpa.com:20090101:170306-99-555078/1"
"dandelion",0.5714285714285714,0.5714285714285714,0.5714285714285714,12,21,21,"urn:newsml:dpa.com:20090101:170307-99-559423/13"
"dandelion",0.6,0.6428571428571429,0.6206896551724138,18,30,28,"urn:newsml:dpa.com:20090101:170307-99-561039/3"
"dandelion",0.6857142857142857,0.7058823529411765,0.6956521739130436,24,35,34,"urn:newsml:dpa.com:20090101:170307-99-561920/6"
"dandelion",0.8888888888888888,0.6956521739130435,0.7804878048780488,16,18,23,"urn:newsml:dpa.com:20090101:170307-99-567983/5"
"dandelion",0.5454545454545454,0.8571428571428571,0.6666666666666665,12,22,14,"urn:newsml:dpa.com:20090101:170307-99-568175/2"
"dandelion",0.5625,0.75,0.6428571428571429,9,16,12,"urn:newsml:dpa.com:20090101:170307-99-568583/2"
"dandelion",0.6190476190476191,0.7222222222222222,0.6666666666666666,52,84,72,"urn:newsml:dpa.com:20090101:170308-99-574006/2"
"dandelion",0.8571428571428571,1,0.923076923076923,6,7,6,"urn:newsml:dpa.com:20090101:170308-99-580534/2"
"dandelion",0.8,0.64,0.7111111111111111,16,20,25,"urn:newsml:dpa.com:20090101:170308-99-584896/3"
"dandelion",0.6666666666666666,0.7692307692307693,0.7142857142857142,10,15,13,"urn:newsml:dpa.com:20090101:170308-99-584947/4"
"dandelion",0.5,0.625,0.5555555555555556,5,10,8,"urn:newsml:dpa.com:20090101:170308-99-585461/2"
"dandelion",0.6363636363636364,0.7,0.6666666666666666,14,22,20,"urn:newsml:dpa.com:20090101:170308-99-586041/3"
"dandelion",0.6428571428571429,0.6,0.6206896551724138,9,14,15,"urn:newsml:dpa.com:20090101:170309-99-590759/2"
"dandelion",0.6666666666666666,0.6666666666666666,0.6666666666666666,8,12,12,"urn:newsml:dpa.com:20090101:170309-99-597523/2"
"dandelion",0.5357142857142857,0.6338028169014085,0.5806451612903227,45,84,71,"urn:newsml:dpa.com:20090101:170309-99-601191/2"
"dandelion",0.625,0.5,0.5555555555555556,10,16,20,"urn:newsml:dpa.com:20090101:170309-99-603252/2"
"dandelion",1,0.6666666666666666,0.8,4,4,6,"urn:newsml:dpa.com:20090101:170310-99-608933/2"
"dandelion",0.5053763440860215,0.6351351351351351,0.562874251497006,47,93,74,"urn:newsml:dpa.com:20090101:170310-99-610744/7"
"dandelion",0.5952380952380952,0.78125,0.6756756756756757,25,42,32,"urn:newsml:dpa.com:20090101:170310-99-610786/4"
"dandelion",0.6415094339622641,0.68,0.6601941747572816,34,53,50,"urn:newsml:dpa.com:20090101:170310-99-611512/4"
"dandelion",0.375,0.25,0.3,3,8,12,"urn:newsml:dpa.com:20090101:170311-99-625631/2"
"dandelion",0.8235294117647058,0.6829268292682927,0.7466666666666667,28,34,41,"urn:newsml:dpa.com:20090101:170312-99-632446/5"
"dandelion",0.5625,0.6428571428571429,0.6000000000000001,9,16,14,"urn:newsml:dpa.com:20090101:170313-99-639683/11"
"dandelion",0.46153846153846156,0.4444444444444444,0.4528301886792453,12,26,27,"urn:newsml:dpa.com:20090101:170314-99-652249/2"
"dandelion",0.4307692307692308,0.7777777777777778,0.5544554455445544,28,65,36,"urn:newsml:dpa.com:20090101:170314-99-653917/9"
"dandelion",0.5,0.5263157894736842,0.5128205128205129,10,20,19,"urn:newsml:dpa.com:20090101:170314-99-654248/3"
"dandelion",0.625,0.8333333333333334,0.7142857142857143,10,16,12,"urn:newsml:dpa.com:20090101:170314-99-655782/2"
"dandelion",0.5,0.7083333333333334,0.5862068965517241,17,34,24,"urn:newsml:dpa.com:20090101:170315-99-667653/7"
"dandelion",0.8,0.8,0.8000000000000002,8,10,10,"urn:newsml:dpa.com:20090101:170315-99-668796/12"
"dandelion",0.5806451612903226,0.8181818181818182,0.679245283018868,18,31,22,"urn:newsml:dpa.com:20090101:170315-99-672931/12"
"dandelion",0.9166666666666666,0.6875,0.7857142857142857,11,12,16,"urn:newsml:dpa.com:20090101:170315-99-673966/2"
"dandelion",0.5833333333333334,0.3888888888888889,0.4666666666666666,7,12,18,"urn:newsml:dpa.com:20090101:170316-99-682990/7"
"dandelion",0.5,0.75,0.6,15,30,20,"urn:newsml:dpa.com:20090101:170316-99-683431/2"
"dandelion",0.6521739130434783,0.4411764705882353,0.5263157894736842,15,23,34,"urn:newsml:dpa.com:20090101:170316-99-688310/17"
"dandelion",0.9047619047619048,0.59375,0.7169811320754718,19,21,32,"urn:newsml:dpa.com:20090101:170316-99-692917/2"
"dandelion",0.5333333333333333,0.5714285714285714,0.5517241379310344,8,15,14,"urn:newsml:dpa.com:20090101:170317-99-696917/3"
"dandelion",0.5128205128205128,0.9523809523809523,0.6666666666666666,20,39,21,"urn:newsml:dpa.com:20090101:170317-99-697558/2"
"dandelion",0.35714285714285715,0.22727272727272727,0.2777777777777778,5,14,22,"urn:newsml:dpa.com:20090101:170317-99-698915/2"
"dandelion",0.7,1,0.8235294117647058,7,10,7,"urn:newsml:dpa.com:20090101:170317-99-702583/2"
"dandelion",0.6666666666666666,0.6666666666666666,0.6666666666666666,8,12,12,"urn:newsml:dpa.com:20090101:170317-99-705047/4"
"dandelion",0.7142857142857143,1,0.8333333333333333,5,7,5,"urn:newsml:dpa.com:20090101:170318-99-713025/3"
"dandelion",0.5161290322580645,0.6666666666666666,0.5818181818181819,32,62,48,"urn:newsml:dpa.com:20090101:170318-99-713802/19"
"dandelion",0.7222222222222222,0.7647058823529411,0.7428571428571428,13,18,17,"urn:newsml:dpa.com:20090101:170318-99-715768/2"
"dandelion",0.4666666666666667,0.4666666666666667,0.4666666666666667,14,30,30,"urn:newsml:dpa.com:20090101:170318-99-718365/5"
"dandelion",0.6666666666666666,0.8571428571428571,0.75,6,9,7,"urn:newsml:dpa.com:20090101:170319-99-722098/2"
"dandelion",0.4878048780487805,0.5797101449275363,0.5298013245033114,40,82,69,"urn:newsml:dpa.com:20090101:170319-99-722478/2"
"dandelion",0.4393939393939394,0.6304347826086957,0.5178571428571429,29,66,46,"urn:newsml:dpa.com:20090101:170319-99-722882/7"
"dandelion",0.6153846153846154,0.6666666666666666,0.64,8,13,12,"urn:newsml:dpa.com:20090101:170319-99-723159/9"
"dandelion",0.640625,0.6612903225806451,0.6507936507936509,41,64,62,"urn:newsml:dpa.com:20090101:170319-99-723771/2"
"dandelion",0.5714285714285714,0.7272727272727273,0.64,16,28,22,"urn:newsml:dpa.com:20090101:170319-99-726238/4"
"dandelion",0.48,0.75,0.5853658536585366,12,25,16,"urn:newsml:dpa.com:20090101:170320-99-730606/2"
"dandelion",0.5789473684210527,0.6470588235294118,0.6111111111111113,11,19,17,"urn:newsml:dpa.com:20090101:170320-99-730716/2"
"dandelion",0.35294117647058826,0.42857142857142855,0.3870967741935484,6,17,14,"urn:newsml:dpa.com:20090101:170320-99-732099/2"
"dandelion",0.75,1,0.8571428571428571,9,12,9,"urn:newsml:dpa.com:20090101:170320-99-734984/3"
"dandelion",0.42105263157894735,0.6666666666666666,0.5161290322580646,8,19,12,"urn:newsml:dpa.com:20090101:170320-99-737704/2"
"dandelion",0.5,0.5294117647058824,0.5142857142857143,18,36,34,"urn:newsml:dpa.com:20090101:170321-99-745900/8"
"dandelion",0.75,0.8571428571428571,0.7999999999999999,6,8,7,"urn:newsml:dpa.com:20090101:170321-99-749606/2"
"dandelion",0.7,0.56,0.6222222222222222,14,20,25,"urn:newsml:dpa.com:20090101:170322-99-759700/2"
"dandelion",0.6923076923076923,1,0.8181818181818181,9,13,9,"urn:newsml:dpa.com:20090101:170322-99-760418/3"
"dandelion",0.6,0.46153846153846156,0.5217391304347826,6,10,13,"urn:newsml:dpa.com:20090101:170322-99-768026/3"
"dandelion",0.5,0.5833333333333334,0.5384615384615384,7,14,12,"urn:newsml:dpa.com:20090101:170323-99-780115/5"
